Particle_Size,Time,Penetration_Depth
100,28.400000000000002,0.15151515151515152
100,28.6,0.15656565656565657
100,28.8,0.15656565656565657
100,29.0,0.15656565656565657
100,29.200000000000003,0.15656565656565657
100,29.400000000000002,0.15656565656565657
100,29.6,0.15656565656565657
100,29.8,0.15656565656565657
100,30.0,0.16161616161616163
100,30.200000000000003,0.16161616161616163
100,30.400000000000002,0.16161616161616163
100,30.6,0.16161616161616163
100,30.8,0.16161616161616163
100,31.0,0.16161616161616163
100,31.200000000000003,0.16161616161616163
100,31.400000000000002,0.16666666666666669
100,31.6,0.16666666666666669
100,31.8,0.16666666666666669
100,32.0,0.16666666666666669
100,32.2,0.16666666666666669
100,32.4,0.16666666666666669
100,32.6,0.16666666666666669
100,32.800000000000004,0.17171717171717174
100,33.0,0.17171717171717174
100,33.2,0.17171717171717174
100,33.4,0.17171717171717174
100,33.6,0.17171717171717174
100,33.800000000000004,0.17171717171717174
100,34.0,0.17171717171717174
100,34.2,0.1767676767676768
100,34.4,0.1767676767676768
100,34.6,0.1767676767676768
100,34.800000000000004,0.1767676767676768
100,35.0,0.1767676767676768
100,35.2,0.1767676767676768
100,35.4,0.1767676767676768
100,35.6,0.18181818181818182
100,35.800000000000004,0.18181818181818182
100,36.0,0.18181818181818182
100,36.2,0.18181818181818182
100,36.4,0.18181818181818182
100,36.6,0.18181818181818182
100,36.800000000000004,0.18181818181818182
100,37.0,0.18181818181818182
100,37.2,0.18686868686868688
100,37.4,0.18686868686868688
100,37.6,0.18686868686868688
100,37.800000000000004,0.18686868686868688
100,38.0,0.18686868686868688
100,38.2,0.18686868686868688
100,38.400000000000006,0.18686868686868688
100,38.6,0.19191919191919193
100,38.800000000000004,0.19191919191919193
100,39.0,0.19191919191919193
100,39.2,0.19191919191919193
100,39.400000000000006,0.19191919191919193
100,39.6,0.19191919191919193
100,39.800000000000004,0.19191919191919193
100,40.0,0.19191919191919193
100,40.2,0.196969696969697
100,40.400000000000006,0.196969696969697
100,40.6,0.196969696969697
100,40.800000000000004,0.196969696969697
100,41.0,0.196969696969697
100,41.2,0.196969696969697
100,41.400000000000006,0.196969696969697
100,41.6,0.196969696969697
100,41.800000000000004,0.20202020202020204
100,42.0,0.20202020202020204
100,42.2,0.20202020202020204
100,42.400000000000006,0.20202020202020204
100,42.6,0.20202020202020204
100,42.800000000000004,0.20202020202020204
100,43.0,0.20202020202020204
100,43.2,0.20202020202020204
100,43.400000000000006,0.2070707070707071
100,43.6,0.2070707070707071
100,43.800000000000004,0.2070707070707071
100,44.0,0.2070707070707071
100,44.2,0.2070707070707071
100,44.400000000000006,0.2070707070707071
100,44.6,0.2070707070707071
100,44.800000000000004,0.2070707070707071
100,45.0,0.21212121212121213
100,45.2,0.21212121212121213
100,45.400000000000006,0.21212121212121213
100,45.6,0.21212121212121213
100,45.800000000000004,0.21212121212121213
100,46.0,0.21212121212121213
100,46.2,0.21212121212121213
100,46.400000000000006,0.21212121212121213
100,46.6,0.21717171717171718
100,46.800000000000004,0.21717171717171718
100,47.0,0.21717171717171718
100,47.2,0.21717171717171718
100,47.400000000000006,0.21717171717171718
100,47.6,0.21717171717171718
100,47.800000000000004,0.21717171717171718
100,48.0,0.21717171717171718
100,48.2,0.21717171717171718
100,48.400000000000006,0.22222222222222224
100,48.6,0.22222222222222224
100,48.800000000000004,0.22222222222222224
100,49.0,0.22222222222222224
100,49.2,0.22222222222222224
100,49.400000000000006,0.22222222222222224
100,49.6,0.22222222222222224
100,49.800000000000004,0.22222222222222224
100,50.0,0.2272727272727273
100,50.2,0.2272727272727273
100,50.400000000000006,0.2272727272727273
100,50.6,0.2272727272727273
100,50.800000000000004,0.2272727272727273
100,51.0,0.2272727272727273
100,51.2,0.2272727272727273
100,51.400000000000006,0.2272727272727273
100,51.6,0.2272727272727273
100,51.800000000000004,0.23232323232323235
100,52.0,0.23232323232323235
100,52.2,0.23232323232323235
100,52.400000000000006,0.23232323232323235
100,52.6,0.23232323232323235
100,52.800000000000004,0.23232323232323235
100,53.0,0.23232323232323235
100,53.2,0.23232323232323235
100,53.400000000000006,0.23232323232323235
100,53.6,0.2373737373737374
100,53.800000000000004,0.2373737373737374
100,54.0,0.2373737373737374
100,54.2,0.2373737373737374
100,54.400000000000006,0.2373737373737374
100,54.6,0.2373737373737374
100,54.800000000000004,0.2373737373737374
100,55.0,0.2373737373737374
100,55.2,0.2373737373737374
100,55.400000000000006,0.24242424242424243
100,55.6,0.24242424242424243
100,55.800000000000004,0.24242424242424243
100,56.0,0.24242424242424243
100,56.2,0.24242424242424243
100,56.400000000000006,0.24242424242424243
100,56.6,0.24242424242424243
100,56.800000000000004,0.24242424242424243
100,57.0,0.24242424242424243
100,57.2,0.24242424242424243
100,57.400000000000006,0.2474747474747475
100,57.6,0.2474747474747475
100,57.800000000000004,0.2474747474747475
100,58.0,0.2474747474747475
100,58.2,0.2474747474747475
100,58.400000000000006,0.2474747474747475
100,58.6,0.2474747474747475
100,58.800000000000004,0.2474747474747475
100,59.0,0.2474747474747475
100,59.2,0.2474747474747475
100,59.400000000000006,0.25252525252525254
100,59.6,0.25252525252525254
100,59.800000000000004,0.25252525252525254
100,60.0,0.25252525252525254
100,60.2,0.25252525252525254
100,60.400000000000006,0.25252525252525254
100,60.6,0.25252525252525254
100,60.800000000000004,0.25252525252525254
100,61.0,0.25252525252525254
100,61.2,0.2575757575757576
100,61.400000000000006,0.2575757575757576
100,61.6,0.2575757575757576
100,61.800000000000004,0.2575757575757576
100,62.0,0.2575757575757576
100,62.2,0.2575757575757576
100,62.400000000000006,0.2575757575757576
100,62.6,0.2575757575757576
