ParticleSize,Pressure,HydraulicConductivity,UptakeRate,DrugReleaseRate,PredictedPenetration,PredictedMaxConc,PredictedCoverage,DeliveryTime
200.0,25.0,1e-06,0.02,0.0525,0.34358814,0.97388464,68.92602,30.797424
200.0,25.0,1e-06,0.02,0.1,0.34333813,0.9749306,69.04088,30.183048
200.0,25.0,1.2e-06,0.02,0.005,0.3140152,0.4429465,63.00302,42.369682
200.0,25.0,1.2e-06,0.02,0.0525,0.3674341,0.97678256,74.11902,28.313667
200.0,25.0,1.2e-06,0.02,0.1,0.3675133,0.97788894,74.24223,27.8748
200.0,25.0,8e-07,0.04,0.005,0.26000798,0.4224143,52.685913,55.731174
200.0,25.0,8e-07,0.04,0.0525,0.283755,0.9438203,57.34833,39.08299
200.0,25.0,8e-07,0.04,0.1,0.2835169,0.94212604,57.080795,37.09177
200.0,25.0,1e-06,0.04,0.005,0.26664084,0.42975894,53.737762,45.773228
200.0,25.0,1e-06,0.04,0.0525,0.31170243,0.95098954,62.71622,32.241467
200.0,25.0,1e-06,0.04,0.1,0.31080028,0.95079,62.507797,30.903542
200.0,25.0,1.2e-06,0.04,0.005,0.27996275,0.42897078,56.372616,42.822166
200.0,25.0,1.2e-06,0.04,0.0525,0.31999934,0.95681125,64.63303,28.67149
200.0,25.0,1.2e-06,0.04,0.1,0.3197227,0.95697045,64.61534,28.092463
200.0,25.0,8e-07,0.06,0.005,0.20292234,0.41809285,41.628273,68.29775
200.0,25.0,8e-07,0.06,0.0525,0.22787207,0.92234325,46.241665,45.754303
200.0,25.0,8e-07,0.06,0.1,0.22716019,0.92079526,46.076786,41.24594
200.0,25.0,1e-06,0.06,0.005,0.23396707,0.42188594,47.58486,55.78489
200.0,25.0,1e-06,0.06,0.0525,0.2664883,0.93249404,53.77543,33.30354
200.0,25.0,1e-06,0.06,0.1,0.26581964,0.93270606,53.693626,31.221561
200.0,25.0,1.2e-06,0.06,0.005,0.25997844,0.42199427,52.33082,52.588463
200.0,25.0,1.2e-06,0.06,0.0525,0.28261912,0.9394375,57.214447,29.53158
200.0,25.0,1.2e-06,0.06,0.1,0.282723,0.9400922,57.31309,28.968433
200.0,25.0,8e-07,0.08,0.005,0.1763762,0.40343782,35.877296,94.16779
200.0,25.0,8e-07,0.08,0.0525,0.18890095,0.8932323,38.187725,48.387627
200.0,25.0,8e-07,0.08,0.1,0.18827002,0.89176995,38.16893,43.381725
200.0,25.0,1e-06,0.08,0.005,0.2049735,0.4075935,41.364067,76.44637
200.0,25.0,1e-06,0.08,0.0525,0.22053555,0.91016895,44.4699,34.055584
200.0,25.0,1e-06,0.08,0.1,0.22070418,0.9110681,44.47402,31.174006
200.0,25.0,1.2e-06,0.08,0.005,0.22663732,0.40742317,45.40198,73.45612
200.0,25.0,1.2e-06,0.08,0.0525,0.24634276,0.9188748,49.607998,32.2556
200.0,25.0,1.2e-06,0.08,0.1,0.24728397,0.92094946,49.928432,30.276129
200.0,25.0,8e-07,0.1,0.005,0.15280809,0.40426058,31.152254,103.89078
200.0,25.0,8e-07,0.1,0.0525,0.17064877,0.8831623,34.249104,52.599686
200.0,25.0,8e-07,0.1,0.1,0.1775061,0.88270104,35.47507,49.477177
200.0,25.0,1e-06,0.1,0.005,0.17092593,0.40823552,34.56914,88.52775
200.0,25.0,1e-06,0.1,0.0525,0.18700014,0.89555883,37.67169,37.19818
200.0,25.0,1e-06,0.1,0.1,0.19220494,0.89630044,38.535812,34.360714
200.0,25.0,1.2e-06,0.1,0.005,0.18615824,0.4080652,37.47917,82.22343
200.0,25.0,1.2e-06,0.1,0.0525,0.2058473,0.9012216,41.445484,36.80204
200.0,25.0,1.2e-06,0.1,0.1,0.21159641,0.901789,42.62592,34.4912
